time,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,t_850hpa,rh_sub_850,surf_wind_velocity,wind_shear,dt_,temp_2m,down_long_hemisp,up_long_hemisp,lat_tower,lon_tower,rlns
2019-11-05 04:53:00.865000+00:00,-20.10794,2019-11-05 04:53:00.865000+00:00,11,118.83283775236117,85.95081792001608,1.8720398,611.7136,0.09983826,-20.008102,0.20178019,7.003102,-0.3875308,2019-11-05 04:53:00.865,-20.363882799999995,164.03082361502328,226.32233502646127,85.95013141194445,118.75785105194443,-62.291511411437995
2019-11-06 04:58:30.903000+00:00,-26.97351,2019-11-06 04:58:30.903000+00:00,11,117.7468510607146,85.92029658348291,7.454315,333.63992,4.4774933,-22.496017,0.15085195,3.1289876,0.33354783,2019-11-06 04:58:30.903,-27.725676816666663,148.15043900375363,200.69050113143922,85.91957156333335,117.66950929499998,-52.54006212768559
2019-11-06 10:58:39.309000+00:00,-23.408875,2019-11-06 10:58:39.309000+00:00,11,117.48618914909575,85.91709533045128,3.1639404,368.42548,1.3233643,-22.08551,0.1565145,6.0338054,-1.1796064,2019-11-06 10:58:39.309,-24.002951516666666,151.8709543252055,209.62254307154336,85.91644004916667,117.40924974499998,-57.75158874633786
2019-11-06 22:53:55.191000+00:00,-19.317009,2019-11-06 22:53:55.191000+00:00,11,117.04050476132757,85.9186771984303,0.049705505,6.015451,-3.176651,-22.443954,0.17460541,5.6954823,-2.9328067,2019-11-06 22:53:55.191,-19.434973333333332,207.1877498232015,233.4505014003499,85.9179582025,116.96746424027779,-26.262751577148407
2019-11-07 04:58:18.995000+00:00,-21.747833,2019-11-07 04:58:18.995000+00:00,11,116.85410406645529,85.92108317935126,1.4311371,62.56014,-0.6613922,-22.409225,0.21470031,5.8346233,-2.9570277,2019-11-07 04:58:18.995,-22.66491561666667,156.77835930442808,215.0265702571869,85.92037287166667,116.77830080222222,-58.248210952758825
2019-11-07 10:59:54.588000+00:00,-22.143646,2019-11-07 10:59:54.588000+00:00,11,116.65296437468425,85.91836097834869,0.14328003,5.514164,-0.5611725,-22.848099,0.17897409,4.1488686,-0.7118552,2019-11-07 10:59:54.588,-22.568322199999997,194.2524153616079,221.24883567349752,85.91761649444443,116.57789859111112,-26.996420311889636
2019-11-07 22:55:35.697000+00:00,-27.40033,2019-11-07 22:55:35.697000+00:00,11,116.35588926538729,85.91310107563189,5.966797,1376.9419,5.964142,-21.436188,0.16689618,5.5456114,-1.7232878,2019-11-07 22:55:35.697,-28.162345316666666,148.5620685545476,198.4751369496282,85.91224814027777,116.27916648472221,-49.913068395080586
2019-11-08 10:53:04.845000+00:00,-22.622993,2019-11-08 10:53:04.845000+00:00,11,116.07710279903516,85.90015889687021,2.1864395,725.8827,1.4242401,-21.29338,0.13606203,1.7565675,1.8810005,2019-11-08 10:53:04.845,-22.613565533333336,220.77416113441467,226.23265672706606,85.89923206611111,116.00455438847499,-5.4584955926513885
2019-11-08 16:51:36.543000+00:00,-21.512024,2019-11-08 16:51:36.543000+00:00,11,115.91759092047636,85.88760259863662,1.272644,366.4204,-0.9067993,-22.418823,0.14469588,6.40458,-2.6355195,2019-11-08 16:51:36.543,-21.901043016666666,176.7690246244685,220.90611668104808,85.88657106444444,115.84452444472223,-44.137092056579576
2019-11-08 23:22:24.030000+00:00,-19.608551,2019-11-08 23:22:24.030000+00:00,11,115.79241778927513,85.86824116087847,0.0,8.822652,-2.749237,-22.357788,0.14376627,6.604121,-1.5096445,2019-11-08 23:22:24.030,-20.697742783333332,218.9570832564163,230.97306933521273,85.86730395388888,115.71863921388888,-12.01598607879643
2019-11-09 10:52:07.865000+00:00,-25.527817,2019-11-09 10:52:07.865000+00:00,11,115.78274104598363,85.83974297718986,3.1954498,1245.7572,3.1231842,-22.404633,0.14054109,5.411688,-1.2886052,2019-11-09 10:52:07.865,-26.398652749999997,150.47137600442252,203.59592425362905,85.83888933583333,115.71032941694443,-53.124548249206526
2019-11-09 16:52:01.847000+00:00,-27.220383,2019-11-09 16:52:01.847000+00:00,11,115.85285138982405,85.83010031155679,4.223587,1362.9103,4.1735992,-23.046783,0.1270305,5.10446,-1.7133584,2019-11-09 16:52:01.847,-28.583285216666667,140.19678119285584,195.72175070518495,85.8292735925,115.78153876611111,-55.52496951232911
2019-11-10 10:54:04.291000+00:00,-28.975266,2019-11-10 10:54:04.291000+00:00,11,116.12983359081647,85.82529497825621,4.7930603,1217.3953,4.406845,-24.37642,0.17271599,4.433602,0.5087986,2019-11-10 10:54:04.291,-31.26525555,141.12624267251334,186.25543527474719,85.8246480213889,116.05922067463891,-45.12919260223384
2019-11-10 22:52:52.397000+00:00,-27.440544,2019-11-10 22:52:52.397000+00:00,11,116.32525557663855,85.84720294700539,5.121269,923.1382,4.003723,-23.488052,0.14848608,6.1123776,2.1088758,2019-11-10 22:52:52.397,-27.992392366666667,164.74319450092315,200.8345370836258,85.84663348083333,116.25366799166667,-36.09134258270265
2019-11-11 04:53:46.868000+00:00,-25.362854,2019-11-11 04:53:46.868000+00:00,11,116.43842088043523,85.87059165597537,5.417145,427.97086,3.6938171,-21.78975,0.21923888,6.531106,7.5361996,2019-11-11 04:53:46.868,-25.611522883333333,185.19752101715085,212.28663632720946,85.87006548666666,116.36707676527779,-27.089115310058617
2019-11-11 10:50:56.571000+00:00,-20.720062,2019-11-11 10:50:56.571000+00:00,11,116.56591893384895,85.90700832394761,2.79451,359.30304,-0.4671936,-21.079285,0.18044464,6.135109,7.034027,2019-11-11 10:50:56.571,-21.158403383333333,227.85324250919342,229.627950659523,85.90693854111112,116.49501757444446,-1.7747081503295874
2019-11-11 16:51:58.216000+00:00,-16.905685,2019-11-11 16:51:58.216000+00:00,11,116.80203809978703,85.94750501394455,5.8016815,1018.3553,3.6270142,-13.270325,0.21622886,7.5083537,9.174953,2019-11-11 16:51:58.216,-17.471033766666668,238.42343829493205,242.49055280543007,85.9471950825,116.73095368833336,-4.0671145104980155
2019-11-11 22:53:20.029000+00:00,-15.466003,2019-11-11 22:53:20.029000+00:00,11,117.08724451304342,85.97589577459668,6.2841187,513.0777,-0.30023193,-15.766235,0.11856668,6.4316616,8.848141,2019-11-11 22:53:20.029,-16.425998433333334,219.61271526495617,244.1730274368922,85.9754073638889,117.01506527130834,-24.560312171936033
2019-11-12 04:55:55.200000+00:00,-17.164612,2019-11-12 04:55:55.200000+00:00,11,117.39375367269095,86.0025896587502,6.8554993,497.1394,2.8155518,-14.34906,0.12393086,4.7444606,8.273863,2019-11-12 04:55:55.200,-18.514855583333336,243.60956364009857,241.34072099269866,86.00269571727776,117.32534619944445,2.2688426473999073
2019-11-12 10:57:23.673000+00:00,-21.205536,2019-11-12 10:57:23.673000+00:00,11,117.54117308360158,86.0302066805499,8.85965,380.25507,5.646103,-15.826477,0.13849618,8.446332,0.9967909,2019-11-12 10:57:23.673,-21.587088833333333,162.63309288405102,221.8852900480525,86.03038060552778,117.46837818416668,-59.25219716400147
2019-11-12 22:53:47.988000+00:00,-12.768158,2019-11-12 22:53:47.988000+00:00,11,117.81916816903002,86.08122207469457,2.3797913,287.82724,-5.659088,-18.41806,0.14532346,6.5047045,11.215936,2019-11-12 22:53:47.988,-13.915826149999997,236.2698517853546,252.69336050056455,86.08077930075001,117.74374609444445,-16.423508715209948
2019-11-13 05:00:10.981000+00:00,-13.394592,2019-11-13 05:00:10.981000+00:00,11,117.96932156640071,86.10093841076583,2.32193,242.61479,-5.275467,-18.67006,0.12482433,6.625331,6.30072,2019-11-13 05:00:10.981,-13.695433933333334,243.6572841656367,255.96527425810496,86.10060702936111,117.89242788777776,-12.307990092468259
2019-11-13 16:51:09.913000+00:00,-22.045319,2019-11-13 16:51:09.913000+00:00,11,117.99678743983442,86.12660501727852,9.917236,543.2513,7.6860657,-14.359253,0.11038175,6.330232,0.38881397,2019-11-13 16:51:09.913,-23.83439035,163.49292139520009,211.4223950924047,86.12636675372222,117.91922816416668,-47.92947369720463
2019-11-13 22:54:50.838000+00:00,-18.837997,2019-11-13 22:54:50.838000+00:00,11,118.06627391264301,86.14279438114235,9.74852,656.4213,4.182968,-14.655029,0.15777178,5.384795,-2.2884426,2019-11-13 22:54:50.838,-19.769741033333336,221.8452410231654,232.55378908499398,86.14239631433334,117.98853916083333,-10.708548061828566
2019-11-14 04:55:49.060000+00:00,-13.983597,2019-11-14 04:55:49.060000+00:00,11,118.18523192262555,86.16143259212635,6.61821,559.08954,-0.69802856,-14.643219,0.14899428,7.14819,-2.4560714,2019-11-14 04:55:49.060,-14.635695950000002,250.41311532190957,253.85835975916544,86.16126522472221,118.11092392033333,-3.445244437255866
2019-11-14 10:55:20.373000+00:00,-12.570404,2019-11-14 10:55:20.373000+00:00,11,118.24292969500581,86.17216696576058,6.074951,417.54703,-1.4591675,-13.900604,0.15578416,8.90192,-3.8775291,2019-11-14 10:55:20.373,-13.174329216666667,254.53125452290857,258.96684496724447,86.17220048833333,118.1658710590278,-4.435590444335901
2019-11-14 22:53:42.161000+00:00,-11.892578,2019-11-14 22:53:42.161000+00:00,11,118.31024396242307,86.185495432111,2.2562866,444.31235,-3.3950806,-15.287659,0.18147202,2.990433,7.1340923,2019-11-14 22:53:42.161,-12.183108916666667,259.31559084180196,263.2606392335256,86.18512198472224,118.23193089611111,-3.945048391723617
2019-11-15 10:53:59.823000+00:00,-14.193481,2019-11-15 10:53:59.823000+00:00,11,118.46251221969514,86.19006681084602,4.753418,671.2568,-0.33935547,-14.532837,0.14156982,3.2608936,4.864398,2019-11-15 10:53:59.823,-17.591599366666664,239.6988763277308,242.39998801016492,86.18977709444444,118.38359103361111,-2.7011116824341173
2019-11-16 05:01:33.968000+00:00,-7.3617554,2019-11-16 05:01:33.968000+00:00,11,119.87407637755732,86.18217399001011,0.81707764,385.66907,-5.7204285,-13.082184,0.14300105,9.048247,11.162026,2019-11-16 05:01:33.968,-7.475414351666666,263.96472579869584,279.87242067052205,86.18177991972223,119.80263710444444,-15.907694871826209
2019-11-16 10:52:46.252000+00:00,-6.2000732,2019-11-16 10:52:46.252000+00:00,11,120.75714174472732,86.1636586088981,0.07131958,2.606705,-4.552185,-10.680939,0.35663366,6.4605246,16.241127,2019-11-16 10:52:46.252,-6.366086113333333,275.2001835990397,286.20840067911786,86.16332524233333,120.68523275833334,-11.008217080078168
2019-11-16 21:53:51.738000+00:00,-6.903015,2019-11-16 21:53:51.738000+00:00,11,122.38440325189448,86.1140665091941,0.0,1.804641,-2.7944336,-9.697449,0.0816695,10.493226,14.966397,2019-11-16 21:53:51.738,-7.03491763,267.82306789466855,273.4866450376129,86.11345932427778,122.31196647944444,-5.663577142944348
2019-11-26 10:58:47.926000+00:00,-26.64093,2019-11-26 10:58:47.926000+00:00,11,119.16390710510518,86.12732302050857,3.463379,317.90192,0.47860718,-26.270004,0.2183133,6.2823915,2.162136,2019-11-26 10:58:47.926,-27.064450583333336,151.67602239234924,204.55989983314515,86.12377019547223,119.13356180308332,-52.883877440795914
2019-11-26 22:57:03.547000+00:00,-26.135544,2019-11-26 22:57:03.547000+00:00,11,118.50637492754734,86.14348038187026,0.77505493,534.2297,-2.782898,-28.902588,0.22000866,2.5074067,1.757628,2019-11-26 22:57:03.547,-25.9413572,164.63737982330323,206.64656322174073,86.14014490883335,118.47714122055557,-42.0091833984375
2019-11-29 17:06:59.890000+00:00,-24.388733,2019-11-29 17:06:59.890000+00:00,11,113.81050834142022,86.0984199748803,5.3752747,884.6529,4.467804,-19.920929,0.20749272,4.8146987,17.81188,2019-11-29 17:06:59.890,-24.72710298333333,166.73165359930675,211.81192186499274,86.09433827658333,113.78336152527777,-45.08026826568599
2019-11-30 11:06:25.930000+00:00,-28.111908,2019-11-30 11:06:25.930000+00:00,11,112.87659913065228,86.0440017266839,6.859497,955.81476,6.052353,-22.112,0.17646588,7.4903464,6.9923244,2019-11-30 11:06:25.930,-28.345154816666668,139.94004699050905,198.1060012055969,86.03977273913888,112.85302549111111,-58.16595421508785
2019-12-01 04:50:14.916000+00:00,-22.808853,2019-12-01 04:50:14.916000+00:00,12,112.94225774872393,85.97676099198172,5.272934,349.57944,1.7634277,-20.522522,0.21028017,6.416981,5.8799195,2019-12-01 04:50:14.916,-23.105895116666666,208.7079340154139,221.9504818404261,85.97290181611112,112.92567196833333,-13.242547825012196
2019-12-01 16:53:32.549000+00:00,-20.105896,2019-12-01 16:53:32.549000+00:00,12,113.30863310523063,85.93528818498558,2.1333618,354.19058,0.23712158,-19.980042,0.12735273,6.370784,3.395749,2019-12-01 16:53:32.549,-20.034801833333333,231.03714858502707,234.26268803387956,85.93155887222221,113.28911405888888,-3.225539448852487
2019-12-03 04:53:31.347000+00:00,-17.0083,2019-12-03 04:53:31.347000+00:00,12,115.46406587265542,85.99378533773019,1.6338806,442.10596,-1.3273926,-18.335693,0.25991732,13.8625145,13.739828,2019-12-03 04:53:31.347,-17.246087233333334,238.89397183102923,243.7146357000478,85.99030979194444,115.4431490622222,-4.820663869018574
2019-12-03 10:48:51.335000+00:00,-15.962677,2019-12-03 10:48:51.335000+00:00,12,116.13632593612296,86.0212413950703,0.0,4.8123684,-1.5038452,-17.466522,0.28362462,16.831896,10.841187,2019-12-03 10:48:51.335,-15.799466366666667,244.49044057895657,248.8048288806534,86.0182501103611,116.12093700466664,-4.314388301696823
2019-12-03 16:49:34.800000+00:00,-15.799469,2019-12-03 16:49:34.800000+00:00,12,116.77527345227969,86.04725088834132,1.9728394,1645.6086,0.25674438,-15.495148,0.23676124,7.331831,9.5149765,2019-12-03 16:49:34.800,-16.27690616666667,242.95091144423168,247.14443720198315,86.04437330980555,116.75904353277778,-4.193525757751473
2019-12-03 22:52:26.900000+00:00,-15.325043,2019-12-03 22:52:26.900000+00:00,12,117.40023947374975,86.07174581076482,4.6467285,1275.3257,4.361206,-10.963837,0.30791432,7.8127956,5.64017,2019-12-03 22:52:26.900,-15.598717916666667,248.464112944781,249.73920644667305,86.06863611913887,117.3780585238889,-1.2750935018920586
2019-12-04 11:02:50.177000+00:00,-15.528168,2019-12-04 11:02:50.177000+00:00,12,118.6778797815694,86.10515504957407,4.270569,1446.0928,4.003296,-11.524872,0.25986087,7.39794,6.913996,2019-12-04 11:02:50.177,-15.833705066666667,239.5139300701904,248.31109943298338,86.10200518919444,118.65328122777778,-8.797169362792971
2019-12-04 16:53:42.205000+00:00,-16.454422,2019-12-04 16:53:42.205000+00:00,12,119.27110068043417,86.11932175826708,3.7315521,1242.555,3.2964783,-13.169098,0.3062132,5.4773226,8.178031,2019-12-04 16:53:42.205,-16.64014876666667,237.46329359549205,245.5046046724574,86.11610009141667,119.24493135222221,-8.041311076965343
2019-12-05 04:55:58.068000+00:00,-16.886292,2019-12-05 04:55:58.068000+00:00,12,120.48306660963739,86.13895863851108,3.0487976,2306.402,0.9347534,-16.114563,0.30279824,5.083911,6.750551,2019-12-05 04:55:58.068,-17.328646,236.11139895866395,242.9366675554657,86.13602235177777,120.46983706138887,-6.825268596801749
2019-12-05 16:57:51.752000+00:00,-18.287674,2019-12-05 16:57:51.752000+00:00,12,121.56431979345747,86.1458107173812,2.2281952,1079.7957,1.5938263,-16.693848,0.31187856,7.272247,4.122909,2019-12-05 16:57:51.752,-18.602515999999998,217.63943002773286,236.58070449703214,86.14265984952779,121.54370926305555,-18.941274469299287
2019-12-06 04:49:47.460000+00:00,-23.12571,2019-12-06 04:49:47.460000+00:00,12,122.191027154671,86.14094513474836,6.13575,942.38544,5.573822,-17.445587,0.23808932,5.0026174,4.3973413,2019-12-06 04:49:47.460,-23.89245246666667,174.36863682365419,215.08197320365906,86.13781561975,122.16220669580557,-40.713336380004876
2019-12-06 11:11:29.093000+00:00,-25.092133,2019-12-06 11:11:29.093000+00:00,12,122.29802806147138,86.13921325295047,8.6474,958.02106,7.51474,-17.577393,0.21854806,3.1141057,1.0871034,2019-12-06 11:11:29.093,-26.391659316666665,163.0525287927755,203.2141466968282,86.13610960605556,122.26518994833334,-40.16161790405272
2019-12-07 10:57:53.822000+00:00,-23.633972,2019-12-07 10:57:53.822000+00:00,12,122.12832709715765,86.16338618400667,4.3938904,817.8997,2.9278564,-20.625565,0.14989683,3.533516,4.5418463,2019-12-07 10:57:53.822,-27.121675933333336,155.83576318522134,197.61607404459636,86.16044188308334,122.09429227925003,-41.78031085937502
2019-12-07 16:52:18.578000+00:00,-25.294373,2019-12-07 16:52:18.578000+00:00,12,122.00868190534936,86.17858280976141,6.4418488,1495.3984,5.7671814,-19.527191,0.17332965,7.2177353,5.629815,2019-12-07 16:52:18.578,-25.619886083333334,161.08336676157631,206.8471254993693,86.17557918527778,121.97434903277778,-45.76375873779298
