,time,temp_2m,temp_2m_qc,down_long_hemisp,down_long_hemisp_qc,up_long_hemisp,up_long_hemisp_qc,lat_tower,lon_tower
0,2019-10-24 05:30:00,-11.246543833333332,0.0,256.04614372543335,0.0,266.5834259288025,0.0,85.38968076361111,129.17578331027778
1,2019-10-24 05:40:00,-11.467640966666666,0.0,256.5591663194275,0.0,266.19335383041386,0.0,85.39021244916665,129.169890655
2,2019-10-24 05:50:00,-11.478930466666668,0.0,256.1495287268066,0.0,266.11421517211915,0.0,85.39075105277777,129.16381322661113
3,2019-10-24 06:00:00,-11.430213683333333,0.0,255.77890652198795,0.0,266.2412828250885,0.0,85.3912692761111,129.15763002869443
4,2019-10-24 06:10:00,-11.433075283333334,0.0,255.5843263593801,0.0,266.30217835461934,0.0,85.39177252277777,129.15118433525
5,2019-10-24 06:20:00,-11.4460419,0.0,255.42633316388446,0.0,266.0661658793386,0.0,85.39222863388889,129.14445517975
6,2019-10-24 06:30:00,-11.4467818,0.0,255.84441713467913,0.0,266.178180500768,0.0,85.39266029194444,129.1378143220556
7,2019-10-24 06:40:00,-11.482705716666667,0.0,255.38558539761863,0.0,265.9372411855825,0.0,85.393090895,129.13118798997223
8,2019-10-24 06:50:00,-11.552949049999999,0.0,254.9254938781738,0.0,265.7130848449707,0.0,85.39353674305556,129.12462525680556
9,2019-10-24 07:00:00,-11.613151216666665,0.0,254.9644589125315,0.0,265.41424490801495,0.0,85.3940294986111,129.11838243361112
10,2019-10-24 07:10:00,-11.683902799999998,0.0,254.69053650850933,0.0,265.1678520047252,0.0,85.3944942625,129.11226368819445
11,2019-10-24 07:20:00,-11.743126383333335,0.0,254.88100286392213,0.0,265.1161801478577,0.0,85.39500843750001,129.1058588270278
12,2019-10-24 07:30:00,-11.805066366666669,0.0,254.6157444687398,0.0,264.85027423314415,0.0,85.3954602727778,129.0991044847778
13,2019-10-24 07:40:00,-11.831247133333333,0.0,254.8747855235036,0.0,264.81962192059837,0.0,85.39591288305556,129.09205381977782
14,2019-10-24 07:50:00,-11.833682083333334,0.0,254.4814527044678,0.0,264.7027712542725,0.0,85.39636856694446,129.08479596616667
15,2019-10-24 08:00:00,-11.88417395,0.0,253.96937192157742,0.0,264.4152085911942,0.0,85.39678198444446,129.07723913030554
16,2019-10-24 08:10:00,-12.010354883333331,0.0,253.0037222244517,0.0,264.0536035068003,0.0,85.39721260027777,129.0697588464722
17,2019-10-24 08:20:00,-12.103095783333334,0.0,251.88365702626544,0.0,263.4131965111287,0.0,85.39763922277777,129.06210212822222
18,2019-10-24 08:30:00,-12.290433250000001,0.0,250.33178860481266,0.0,262.63897482246404,0.0,85.39806135166666,129.0542312348611
19,2019-10-24 08:40:00,-12.424315649999999,0.0,247.61704483516692,0.0,262.0967168850327,0.0,85.39849201555555,129.04624530891664
