,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,t_850hpa,rh_sub_850,surf_wind_velocity,wind_shear,dt_
433,-16.886292,2019-12-05 04:55:58.068000+00:00,12,120.48306660963739,86.13895863851108,3.0487976,2306.402,0.9347534,-16.114563,0.30279824,5.083911,6.750551,2019-12-05 04:55:58.068
434,-27.588959,2019-12-23 22:53:33.324000+00:00,12,113.44507213677099,86.63062492558824,13.9322815,772.3981,10.945923,-16.643036,0.24952704,7.1200876,2.3057928,2019-12-23 22:53:33.324
435,-23.633972,2019-12-07 10:57:53.822000+00:00,12,122.12832709715765,86.16338618400667,4.3938904,817.8997,2.9278564,-20.625565,0.14989683,3.533516,4.5418463,2019-12-07 10:57:53.822
436,-25.587936,2019-12-24 22:51:04.420000+00:00,12,114.4313136234104,86.62195125469763,10.124893,508.77118,6.9031982,-18.677368,0.22738898,4.5822897,5.3426504,2019-12-24 22:51:04.420
437,-14.533844,2019-12-04 04:52:14.060000+00:00,12,118.00967979324246,86.09196632589044,,-18.948788,4.391205,-10.142639,0.28001583,6.824538,6.3989744,2019-12-04 04:52:14.060
438,,2019-12-16 16:57:24.627000+00:00,12,115.88586736428938,86.60121643407585,,1472.9581,6.3490753,-13.1076355,0.23880304,,,2019-12-16 16:57:24.627
439,-20.234772,2019-12-25 22:57:45.580000+00:00,12,115.39926025426166,86.63712657582023,0.7072449,1098.5438,-0.92759705,-21.162369,0.19512749,3.5222285,4.9490395,2019-12-25 22:57:45.580
440,-24.120865,2019-12-15 16:51:00.163000+00:00,12,117.78837289438746,86.61807155445246,,8963.935,10.402359,-13.719849,0.41448238,3.763506,1.0287495,2019-12-15 16:51:00.163
441,-21.601295,2019-12-07 04:51:39.488000+00:00,12,122.1802958432889,86.15538800874225,,16160.825,-0.031448364,-21.573944,0.2429196,1.5651288,3.9424362,2019-12-07 04:51:39.488
442,-15.528168,2019-12-04 11:02:50.177000+00:00,12,118.6778797815694,86.10515504957407,4.270569,1446.0928,4.003296,-11.524872,0.25986087,7.39794,6.913996,2019-12-04 11:02:50.177
443,-23.12571,2019-12-06 04:49:47.460000+00:00,12,122.191027154671,86.14094513474836,6.13575,942.38544,5.573822,-17.445587,0.23808932,5.0026174,4.3973413,2019-12-06 04:49:47.460
444,,2019-12-14 16:56:51.343000+00:00,12,118.35258361981099,86.61582728442018,,875.0362,11.111511,-16.259521,0.2546084,,,2019-12-14 16:56:51.343
445,-23.28366,2019-12-26 22:55:37.490000+00:00,12,115.99613108946183,86.67113326877205,,-15.640367,0.18708801,-23.33667,0.21869192,2.5785136,4.3103137,2019-12-26 22:55:37.490
446,,2019-12-05 11:15:18.386000+00:00,12,121.0886946343824,86.14291399305165,,509.77078,0.2326355,-17.398773,0.34291372,,,2019-12-05 11:15:18.386
447,-21.701431,2019-12-20 22:51:17.721000+00:00,12,112.47307144515744,86.68596474538151,6.5415497,1318.2278,6.469162,-15.232269,0.27809456,0.7154768,3.6448724,2019-12-20 22:51:17.721
448,-25.916779,2019-12-12 16:51:04.547000+00:00,12,119.90034239576723,86.59794581292941,,29213.11,11.937012,-13.979767,0.1277922,4.2934537,1.096931,2019-12-12 16:51:04.547
449,-15.962677,2019-12-03 10:48:51.335000+00:00,12,116.13632593612296,86.0212413950703,0.0,4.8123684,-1.5038452,-17.466522,0.28362462,16.831896,10.841187,2019-12-03 10:48:51.335
450,-20.647583,2019-12-19 04:53:02.238000+00:00,12,113.0781643824756,86.68103081070493,7.0843506,679.881,5.7758484,-15.001648,0.2651298,1.7904432,7.5561085,2019-12-19 04:53:02.238
451,-22.808853,2019-12-01 04:50:14.916000+00:00,12,112.94225774872393,85.97676099198172,5.272934,349.57944,1.7634277,-20.522522,0.21028017,6.416981,5.8799195,2019-12-01 04:50:14.916
452,-21.870377,2019-12-13 16:53:00.561000+00:00,12,118.94301663259239,86.59800299539758,11.0569,1013.0511,9.384445,-12.485931,0.32010058,2.143616,5.01486,2019-12-13 16:53:00.561
453,,2019-12-19 22:52:06+00:00,12,112.75936490302301,86.67642104357556,,524.91046,8.630936,-16.331757,0.22407076,,,2019-12-19 22:52:06.000
454,,2019-12-18 04:55:13.157000+00:00,12,113.74720591398358,86.67833452834937,,695.7184,2.6724243,-14.011932,0.22532132,,,2019-12-18 04:55:13.157
455,-27.020676,2019-12-02 10:54:27.037000+00:00,12,113.93378776475075,85.92577713818551,10.9796295,374.54053,8.34848,-18.412613,0.16677448,6.7493377,3.9323516,2019-12-02 10:54:27.037
456,,2019-12-01 11:07:32.662000+00:00,12,113.17025957566484,85.95620101647455,,668.84906,-0.5010071,-21.73526,0.18284446,,,2019-12-01 11:07:32.662
457,-23.776688,2019-12-09 18:14:53.430000+00:00,12,120.91033723743381,86.43874164533636,7.157547,345.57153,1.8677216,-21.908966,0.11739766,7.705607,3.472793,2019-12-09 18:14:53.430
458,,2019-12-10 16:53:34.250000+00:00,12,121.03349936265813,86.52298822316094,,329.53223,6.4956055,-17.19339,0.12536028,,,2019-12-10 16:53:34.250
459,-25.896431,2019-12-02 04:52:59.003000+00:00,12,113.68980679955429,85.92284762137099,10.181343,655.11633,7.5545197,-18.346619,0.121138476,5.7099094,4.904422,2019-12-02 04:52:59.003
460,,2019-12-18 10:52:17.432000+00:00,12,113.57346059125474,86.68072444989832,,940.28656,4.133316,-14.04245,0.25824147,,,2019-12-18 10:52:17.432
461,-17.835197,2019-12-22 22:53:12.429000+00:00,12,112.88244213995087,86.65775674765443,3.9817429,351.18622,0.6715851,-17.007019,0.24905325,5.8091145,1.8623066,2019-12-22 22:53:12.429
462,-22.217873,2019-12-08 16:52:39.736000+00:00,12,121.19486667990597,86.32399680269467,6.476509,879.2431,4.6021423,-17.64038,0.16534695,6.282138,8.677745,2019-12-08 16:52:39.736
463,-27.327393,2019-12-21 22:53:31.650000+00:00,12,112.45751280424422,86.68251860431724,12.088837,1168.1992,11.621155,-15.706238,0.23484524,3.1309283,3.4911416,2019-12-21 22:53:31.650
464,-21.824097,2019-12-19 10:50:25.168000+00:00,12,112.97700079343595,86.6788354412062,9.051544,494.83774,5.8151855,-16.008911,0.24041493,1.0270169,7.084817,2019-12-19 10:50:25.168
465,-17.0083,2019-12-03 04:53:31.347000+00:00,12,115.46406587265542,85.99378533773019,1.6338806,442.10596,-1.3273926,-18.335693,0.25991732,13.8625145,13.739828,2019-12-03 04:53:31.347
466,-26.145477,2019-12-11 16:55:01.717000+00:00,12,120.51091831703982,86.58537666293661,11.969421,703.9371,11.294312,-14.851166,0.1297607,6.329174,-1.7250867,2019-12-11 16:55:01.717
503,-26.947723,2020-01-06 16:59:31.664000+00:00,1,115.08682549262552,87.10876549173406,8.507095,615.1297,3.9609985,-22.824738,0.27499232,4.1227818,-0.47644353,2020-01-06 16:59:31.664
504,-22.613785,2020-01-14 04:52:29.699000+00:00,1,105.49418493344639,87.3952526191265,,17844.982,3.8546448,-18.75914,0.31367847,9.182952,8.040496,2020-01-14 04:52:29.699
505,-23.567368,2020-01-17 10:47:56.395000+00:00,1,99.30071025043925,87.50608152353628,2.505783,1021.3786,2.527008,-21.288681,0.30927736,6.0219655,3.2004733,2020-01-17 10:47:56.395
506,-27.5764,2020-01-15 04:53:58.958000+00:00,1,103.86836398169483,87.45227607624558,6.109894,158.70645,5.7726593,-21.742218,0.31508717,7.997529,5.572219,2020-01-15 04:53:58.958
507,-28.431503,2020-01-07 16:52:48.400000+00:00,1,115.04496683632527,87.1191327327889,11.647842,276.90326,4.630478,-23.801025,0.32394072,5.0149307,-3.0950975,2020-01-07 16:52:48.400
508,-24.50093,2020-01-16 10:46:41.743000+00:00,1,101.6311404577922,87.56179206395598,,17557.357,3.376999,-21.123932,0.2906432,9.246408,9.167641,2020-01-16 10:46:41.743
509,-25.555908,2020-01-15 10:52:22.464000+00:00,1,103.3051093407309,87.47146785785668,,-17.94646,6.71698,-18.869888,0.26782817,7.9843354,3.0519223,2020-01-15 10:52:22.464
510,-25.944244,2020-01-04 16:54:15.894000+00:00,1,115.37292283181657,87.02499501406375,,-10.827976,6.9497833,-18.994461,0.29892573,5.9160395,2.192975,2020-01-04 16:54:15.894
511,-23.393692,2020-01-16 04:52:26.480000+00:00,1,102.15922643946027,87.54974909904658,,8606.878,2.8227081,-20.10524,0.3248146,8.480281,14.59549,2020-01-16 04:52:26.480
512,-23.413757,2020-01-14 10:46:30.686000+00:00,1,105.05635940591839,87.40969651710552,,12345.65,3.5308228,-20.066452,0.29842597,6.931341,5.200322,2020-01-14 10:46:30.686
513,,2020-01-17 04:54:30.487000+00:00,1,99.76603023276543,87.54010812479426,,653.4234,2.228424,-21.023254,0.34322646,,,2020-01-17 04:54:30.487
514,-28.784714,2020-01-05 16:51:13.957000+00:00,1,115.3393812995642,87.07996924625894,10.20845,735.11414,8.350662,-20.434052,0.2594036,2.182871,0.08655405,2020-01-05 16:51:13.957
515,,2020-01-28 22:43:56.742000+00:00,1,95.45631702185092,87.4671166640161,,991.1096,6.9089966,-19.16948,0.27573115,,,2020-01-28 22:43:56.742
516,-23.243591,2020-01-08 04:55:31.450000+00:00,1,115.22323634248583,87.11134039193789,5.9176025,163.91919,1.4627075,-21.801865,0.3339274,4.1285143,-2.9336777,2020-01-08 04:55:31.450
517,-29.803131,2020-01-12 10:57:11.744000+00:00,1,109.46021601079205,87.27438480248853,,14661.996,5.958969,-23.904419,0.2060374,8.454376,0.89813995,2020-01-12 10:57:11.744
518,-26.846321,2020-01-03 16:55:18.904000+00:00,1,115.66877754105491,86.9330211890182,,29752.555,7.357956,-19.215012,0.30185938,4.1739254,4.894827,2020-01-03 16:55:18.904
519,-32.854645,2020-01-11 04:54:23.116000+00:00,1,111.5349995359216,87.20703847341828,9.428757,387.07672,8.07634,-24.873993,0.23746431,6.6381364,5.6593785,2020-01-11 04:54:23.116
520,,2020-01-29 22:54:41.892000+00:00,1,95.69690474349524,87.47758991031712,,761.37854,7.187439,-13.123016,0.35734665,,,2020-01-29 22:54:41.892
521,-27.887627,2020-01-13 10:47:14.483000+00:00,1,107.16311146964924,87.33386741737347,7.9452133,916.1371,6.9250183,-21.002151,0.75715315,7.645496,8.869423,2020-01-13 10:47:14.483
522,-27.613914,2020-01-09 04:55:21.689000+00:00,1,114.63565709726389,87.13407826340503,9.17617,227.57977,5.9090424,-21.426682,0.24762522,4.331583,7.145357,2020-01-09 04:55:21.689
523,-33.305267,2020-01-27 22:46:30.406000+00:00,1,95.91538593329345,87.44901691640352,10.720474,1558.1499,9.145706,-23.736832,0.26986396,3.0782301,6.6925783,2020-01-27 22:46:30.406
524,-34.85739,2020-01-30 22:48:13.494000+00:00,1,96.46932148242772,87.42878777631951,11.888412,1329.9626,11.493439,-23.380371,0.2988376,1.5065167,8.095349,2020-01-30 22:48:13.494
525,-28.489029,2020-01-10 05:00:33.247000+00:00,1,113.21018824458348,87.16634105733002,8.342209,634.17554,6.5807953,-21.911728,0.23745471,8.544213,8.271188,2020-01-10 05:00:33.247
526,-23.8292,2020-01-02 16:57:55.197000+00:00,1,116.255485881264,86.85005284344753,6.0392227,1672.0782,3.4696808,-20.464767,0.30799264,9.961093,1.5164957,2020-01-02 16:57:55.197
527,-28.021698,2020-01-09 10:53:30.379000+00:00,1,114.30422437364274,87.14336505168424,8.6905365,606.5093,7.4697723,-20.551926,0.2665814,6.9809856,5.825717,2020-01-09 10:53:30.379
528,-29.371246,2020-01-01 16:56:59.704000+00:00,1,117.75274162609571,86.73166611000973,,10382.006,7.9954376,-21.375809,0.19705473,8.917386,5.3706884,2020-01-01 16:56:59.704
529,,2020-01-13 04:56:33.780000+00:00,1,107.85031074444068,87.31279520907654,,17299.87,6.622055,-21.661041,0.3046361,,,2020-01-13 04:56:33.780
530,-25.94867,2020-01-18 16:54:45.537000+00:00,1,98.33707400388616,87.39556025765859,6.1617126,1390.5933,5.86792,-20.233215,0.32279366,2.6285684,6.556055,2020-01-18 16:54:45.537
531,,2020-01-10 10:55:44.010000+00:00,1,112.80012867605643,87.1759429989709,,1356.3168,7.2789917,-20.914917,0.20543128,,,2020-01-10 10:55:44.010
532,-31.301071,2020-01-12 04:51:50.069000+00:00,1,109.9283238165551,87.26435195604384,,-13.936045,7.3219757,-23.979095,0.23579243,7.352001,6.9060526,2020-01-12 04:51:50.069
533,-22.62915,2020-01-08 10:49:49.972000+00:00,1,115.20367039404017,87.11290298898312,5.2970734,207.22855,0.8511963,-22.19246,0.3320996,1.9206512,-0.53661156,2020-01-08 10:49:49.972
534,-30.956299,2020-01-11 10:53:41.216000+00:00,1,111.12123714862776,87.2217821396291,8.313187,987.5996,7.2604523,-23.695847,0.24759904,6.4972568,10.825214,2020-01-11 10:53:41.216
535,,2020-01-19 16:53:49.175000+00:00,1,98.23657951727417,87.4074276244213,,892.8841,10.284103,-20.110733,0.32964128,,,2020-01-19 16:53:49.175
536,-22.795471,2020-01-26 22:56:59.490000+00:00,1,94.93673451930337,87.43154038714106,5.1120453,721.785,1.3195343,-21.475937,0.2588396,6.5318656,7.5798755,2020-01-26 22:56:59.490
537,-26.265137,2020-01-06 04:54:01.717000+00:00,1,115.27668422185464,87.0972106895436,8.237534,763.0799,4.2122498,-21.219284,0.27709416,1.5367383,0.61673033,2020-01-06 04:54:01.717
538,-22.961716,2020-01-14 17:08:15.754000+00:00,1,104.65025745359424,87.42186941685891,,14930.072,-0.19551086,-23.157227,0.25816298,6.8975205,1.4202228,2020-01-14 17:08:15.754
539,-27.575874,2020-01-05 10:49:19.463000+00:00,1,115.3225920878296,87.06797651351344,8.453636,668.657,8.161697,-19.733932,0.22286078,3.545532,-1.9928916,2020-01-05 10:49:19.463
540,-25.036957,2020-01-15 16:52:30.373000+00:00,1,102.87542353504398,87.49439101604115,,15930.422,8.241638,-16.795319,0.26061428,9.458879,8.398796,2020-01-15 16:52:30.373
541,-27.527039,2020-01-07 04:54:29.527000+00:00,1,114.93791123208838,87.11948443368604,9.636017,509.6759,4.4140472,-23.123184,0.2153887,4.4938307,-1.2129247,2020-01-07 04:54:29.527
542,,2020-01-25 22:43:30.245000+00:00,1,93.02509310849703,87.40482192710115,,428.88013,5.7051697,-21.9198,0.3019971,,,2020-01-25 22:43:30.245
543,-24.302277,2020-01-04 10:54:47.139000+00:00,1,115.41417304309294,87.00329395620763,,26672.482,6.2686005,-18.033676,0.27205393,6.001178,4.3256674,2020-01-04 10:54:47.139
544,-25.217743,2020-01-04 04:54:20.250000+00:00,1,115.4538061282978,86.98260521528529,8.569763,821.41534,7.197815,-17.657639,0.3088959,6.496579,6.7042055,2020-01-04 04:54:20.250
545,,2020-01-16 16:46:46.497000+00:00,1,101.05112082564385,87.56364220840355,,24327.49,4.9148254,-20.630524,0.33539686,,,2020-01-16 16:46:46.497
546,,2020-01-24 22:49:32.570000+00:00,1,92.89268172481228,87.41042533603238,,492.93655,3.9199677,-22.69368,0.3360875,,,2020-01-24 22:49:32.570
547,-26.512627,2020-01-06 10:51:30.352000+00:00,1,115.1933647897189,87.1029061076985,8.787178,655.12506,4.5090637,-22.014069,0.26859865,2.6434717,0.2969916,2020-01-06 10:51:30.352
548,-29.162354,2020-01-23 22:51:23.227000+00:00,1,93.48043612861399,87.42884293362734,10.35437,824.2251,8.309418,-20.852936,0.31646883,4.9990926,-0.031405926,2020-01-23 22:51:23.227
549,,2020-01-17 16:58:53.397000+00:00,1,98.87631724220547,87.47345418222442,,1292.5817,0.057891846,-23.276855,0.28201914,,,2020-01-17 16:58:53.397
550,-28.008957,2020-01-05 04:54:55.341000+00:00,1,115.29682968229426,87.0570042166994,,22992.496,8.799225,-19.173004,0.24256182,4.802767,-1.9832642,2020-01-05 04:54:55.341
551,-26.861427,2020-01-08 16:58:59.188000+00:00,1,115.08407362632254,87.1182043346047,8.071434,451.8352,5.2584534,-22.022156,0.28565955,1.3326511,6.501152,2020-01-08 16:58:59.188
552,-25.167389,2020-01-03 04:55:00.298000+00:00,1,115.74301224917856,86.89436441053097,,25750.795,4.977539,-20.18985,0.27770495,4.509654,2.9929876,2020-01-03 04:55:00.298
553,-30.64766,2020-01-11 16:50:49.907000+00:00,1,110.7680555632946,87.23743169158541,8.892044,666.85376,6.4157257,-24.304993,0.24362203,8.240038,9.435947,2020-01-11 16:50:49.907
554,-31.378677,2020-01-19 10:49:53.957000+00:00,1,98.4043853678937,87.39870955281606,12.69989,503.16135,11.684738,-19.596481,0.252093,3.2300186,-2.1666565,2020-01-19 10:49:53.957
555,-28.21608,2020-01-21 22:50:43.617000+00:00,1,95.47588204684119,87.48893142850547,,21586.031,5.492111,-22.723969,0.32950044,5.2149925,3.814186,2020-01-21 22:50:43.617
556,-28.06369,2020-01-09 16:57:08.717000+00:00,1,113.95537968058593,87.15302875799756,9.386475,985.69464,7.481552,-20.500793,0.23677096,6.706978,6.1098013,2020-01-09 16:57:08.717
557,-29.640549,2020-01-01 11:08:09.233000+00:00,1,117.9772060089884,86.70043710091312,8.51445,891.2745,8.306732,-21.333817,0.17613263,9.053037,4.168764,2020-01-01 11:08:09.233
558,,2020-01-22 22:44:59.112000+00:00,1,94.46292825892026,87.46060766010118,,456.8488,5.5868683,-22.011826,0.3156809,,,2020-01-22 22:44:59.112
559,-22.980667,2020-01-18 10:55:05.072000+00:00,1,98.28261621104562,87.40447859160764,4.398239,1237.8612,2.7214813,-20.259186,0.29384777,4.5245028,-2.0139744,2020-01-18 10:55:05.072
560,-31.845139,2020-01-10 16:54:12.193000+00:00,1,112.38860585009925,87.1855538103741,10.056107,1022.7791,9.203232,-22.521759,0.23131233,5.1577115,7.625769,2020-01-10 16:54:12.193
561,-27.696136,2020-01-02 04:55:15.614000+00:00,1,117.04299524620939,86.79097332813716,6.607971,1010.74805,6.048996,-21.88237,0.30686402,9.036047,4.19493,2020-01-02 04:55:15.614
562,-27.798706,2020-01-19 22:45:11.623000+00:00,1,97.98472404180296,87.41946853124132,11.382629,793.2528,7.1618347,-20.636871,0.23837562,2.9000473,7.129033,2020-01-19 22:45:11.623
563,-29.366714,2020-01-01 05:44:27.397000+00:00,1,118.08910205545524,86.66912212001655,9.477844,594.4777,8.502563,-20.864151,0.16316131,8.8632765,4.810096,2020-01-01 05:44:27.397
564,-23.536781,2020-01-13 17:06:00.094000+00:00,1,106.54353929378229,87.35497601085792,6.1851273,973.7692,5.318527,-18.124878,0.46553868,8.761362,3.1621675,2020-01-13 17:06:00.094
565,-26.574402,2020-01-02 10:48:35.011000+00:00,1,116.6636104273915,86.82035990622668,,-11.028473,5.538681,-21.076248,0.28703877,9.619429,-0.4042778,2020-01-02 10:48:35.011
566,-22.281189,2020-01-18 04:52:46.819000+00:00,1,98.33692685089581,87.42080411819697,,21883.814,3.0540924,-19.227097,0.30607823,3.9507868,0.41367078,2020-01-18 04:52:46.819
567,-31.593124,2020-01-12 16:52:31.916000+00:00,1,109.02003110619388,87.28356199260732,9.940475,876.8461,8.7061615,-22.971207,0.2640203,7.3805494,3.522769,2020-01-12 16:52:31.916
568,-30.458374,2020-01-20 22:49:16.320000+00:00,1,96.86367288453158,87.47469455316244,,18781.01,9.128403,-21.329971,0.20130254,7.686162,2.1273355,2020-01-20 22:49:16.320
569,,2020-01-19 04:53:35.230000+00:00,1,98.43650743914745,87.39444290786263,,1316.3326,10.7247925,-20.847198,0.3059335,,,2020-01-19 04:53:35.230
570,-28.021347,2020-01-03 10:52:35.700000+00:00,1,115.70989295934653,86.91135745846076,10.1440735,650.61316,8.416901,-19.339996,0.25179514,5.269215,-0.15485096,2020-01-03 10:52:35.700
571,-27.353577,2020-01-22 16:58:04.771000+00:00,1,94.69761571705409,87.46976138437115,6.7807617,400.6109,4.721466,-22.63211,0.35005638,3.2859964,3.1696835,2020-01-22 16:58:04.771
572,-13.702759,2020-01-30 04:51:44.257000+00:00,1,96.14524451660581,87.47956363425611,3.3438416,303.06943,-0.19293213,-14.076965,0.3498797,5.7686157,8.905297,2020-01-30 04:51:44.257
573,-32.8487,2020-01-10 22:47:29.068000+00:00,1,111.99071789588854,87.19535529824718,10.994438,968.7564,9.983353,-22.950638,0.2341133,6.3006926,4.49115,2020-01-10 22:47:29.068
574,-23.68702,2020-01-07 22:54:17.354000+00:00,1,115.16032929589876,87.11513348122665,6.388542,320.81256,-0.9029083,-24.60701,0.30797052,4.005457,-1.5573416,2020-01-07 22:54:17.354
575,-23.657288,2020-01-29 04:52:04.123000+00:00,1,95.26424620564623,87.47094922931116,5.925995,825.328,2.5250092,-21.132278,0.32608366,5.7563457,-1.2291665,2020-01-29 04:52:04.123
576,-28.731209,2020-01-09 22:49:09.952000+00:00,1,113.6346310057034,87.1608824101966,8.8005905,795.85706,7.7955627,-20.91655,0.24984753,5.0400248,8.224156,2020-01-09 22:49:09.952
577,-31.49675,2020-01-31 04:52:33.869000+00:00,1,96.49123828191955,87.43380775274218,9.79985,1130.7241,9.4361725,-22.060577,0.32218537,4.164407,9.782962,2020-01-31 04:52:33.869
578,-30.10807,2020-01-23 17:05:57.682000+00:00,1,93.75142448947102,87.43387426852688,10.261925,717.97595,8.974747,-21.131485,0.33045706,4.659183,2.4651399,2020-01-23 17:05:57.682
579,,2020-01-28 04:52:45.692000+00:00,1,95.8450884142573,87.45185787117236,,942.09753,11.919052,-22.525635,0.22664034,,,2020-01-28 04:52:45.692
580,,2020-01-08 22:55:21.463000+00:00,1,114.91348831851909,87.12635623527417,,340.8623,2.643341,-21.971909,0.24342343,,,2020-01-08 22:55:21.463
581,-25.508911,2020-01-31 10:53:36.463000+00:00,1,96.37631597565804,87.4579403327821,9.154602,735.01636,8.1883545,-17.320557,0.32963625,9.331729,1.9520445,2020-01-31 10:53:36.463
582,-30.332947,2020-01-12 22:44:04.026000+00:00,1,108.49144544238057,87.29561309945385,10.448502,600.2952,8.10347,-22.20987,0.27977416,8.383503,6.2291374,2020-01-12 22:44:04.026
583,-28.014038,2020-01-20 16:52:26.423000+00:00,1,97.15741453707183,87.46299286881572,,17826.035,6.407547,-21.768387,0.22819994,6.595487,5.729358,2020-01-20 16:52:26.423
584,-33.310036,2020-01-28 10:49:41.822000+00:00,1,95.76557468815511,87.45503242646055,11.561317,640.59247,11.182053,-22.10524,0.25005743,2.1367903,3.119329,2020-01-28 10:49:41.822
585,-20.739037,2020-01-30 10:48:23.402000+00:00,1,96.52827197720951,87.46098215065552,1.0022049,1957.4633,-1.2938385,-21.862091,0.2367135,7.9980226,5.4598985,2020-01-30 10:48:23.402
586,-28.853424,2020-01-21 16:54:54.267000+00:00,1,95.80398016306994,87.49067414979592,,17571.508,6.5275574,-22.325867,0.3855431,6.9914446,3.5458612,2020-01-21 16:54:54.267
587,-31.032776,2020-01-11 23:02:29.849000+00:00,1,110.3728280074704,87.25315788090869,9.837204,531.02826,5.967987,-25.03569,0.26932988,7.3905754,8.211467,2020-01-11 23:02:29.849
588,,2020-01-13 22:45:25.443000+00:00,1,105.98224687045018,87.3751932987382,,18167.686,5.062332,-18.002167,0.3782391,,,2020-01-13 22:45:25.443
589,-32.917595,2020-01-27 16:53:33.396000+00:00,1,95.87208308650136,87.44792171460249,11.828896,1542.3167,10.719879,-22.198288,0.24182083,3.3044717,3.9707701,2020-01-27 16:53:33.396
590,-25.052872,2020-01-26 16:52:27.232000+00:00,1,94.27610293001821,87.42125151830629,5.5641327,613.12665,3.2080688,-21.844803,0.22861375,5.0995574,6.723964,2020-01-26 16:52:27.232
591,-27.401405,2020-01-14 22:41:11.227000+00:00,1,104.28778487010202,87.43274897523207,,24154.34,3.8518372,-23.559097,0.20926979,7.255727,0.22537947,2020-01-14 22:41:11.227
592,-24.101135,2020-01-15 22:51:21.564000+00:00,1,102.56701350576787,87.523987465277,,12745.528,6.1285553,-18.216507,0.28092584,8.592686,11.206224,2020-01-15 22:51:21.564
593,-23.323761,2020-01-16 22:52:10.383000+00:00,1,100.37075755033466,87.5573130292263,3.590866,565.5129,2.8997803,-20.38327,0.35312334,6.699416,5.1066036,2020-01-16 22:52:10.383
594,-30.064041,2020-01-24 16:55:38.397000+00:00,1,92.98959987154562,87.41527193447533,10.052765,424.56958,7.516983,-22.547058,0.33046588,4.6304407,0.87681866,2020-01-24 16:55:38.397
595,-28.123016,2020-01-22 04:54:17.647000+00:00,1,95.1749504679525,87.48369857744493,,26513.654,5.5993347,-22.523682,0.31970844,6.524878,-2.556571,2020-01-22 04:54:17.647
596,-32.247612,2020-01-30 17:02:00.167000+00:00,1,96.50766633261385,87.43736304892516,10.284584,1528.3871,8.399673,-23.78093,0.21277772,5.486382,6.2163815,2020-01-30 17:02:00.167
597,,2020-01-02 22:53:33.775000+00:00,1,115.84794262285719,86.87161913960841,,1634.8016,3.7182617,-19.10286,0.32641888,,,2020-01-02 22:53:33.775
598,-21.320282,2020-01-29 16:52:44.317000+00:00,1,95.29477491751655,87.47319929337279,6.161316,1071.6921,4.791107,-16.529175,0.35639936,3.5431056,8.602322,2020-01-29 16:52:44.317
599,-29.004044,2020-01-21 10:56:36.518000+00:00,1,96.16136262264621,87.48909636519122,8.828293,909.6233,8.553696,-20.446136,0.25344113,7.3092937,2.605731,2020-01-21 10:56:36.518
600,-29.414673,2020-01-01 22:51:33.777000+00:00,1,117.3917563890065,86.75863785338382,7.810913,1121.697,7.524872,-21.889801,0.3020163,9.048196,7.0357466,2020-01-01 22:51:33.777
601,-14.166687,2020-01-31 16:52:50.070000+00:00,1,96.2888316033036,87.4842129437941,1.1156616,653.4232,-0.6402283,-14.808533,0.31563267,5.6050043,11.668511,2020-01-31 16:52:50.070
602,-29.748367,2020-01-23 04:56:21.106000+00:00,1,94.20345995984731,87.45106025041122,9.351044,556.08966,7.896408,-21.905579,0.32808727,5.125616,3.111991,2020-01-23 04:56:21.106
603,-28.679718,2020-01-20 10:50:28.578000+00:00,1,97.43438472391595,87.44935196842808,,17740.39,8.626892,-19.32315,0.22724421,5.84497,4.1762643,2020-01-20 10:50:28.578
604,-29.750214,2020-01-28 16:50:12.070000+00:00,1,95.6522906116695,87.46126843900304,10.616882,1424.0659,9.246231,-20.503983,0.29065233,6.012721,-1.735712,2020-01-28 16:50:12.070
605,-30.768127,2020-01-23 10:53:19.103000+00:00,1,93.9818206781589,87.44260053075314,10.376053,776.51373,8.916748,-21.85138,0.32309496,5.152184,1.8231153,2020-01-23 10:53:19.103
606,-22.642265,2020-01-17 22:50:36.934000+00:00,1,98.54953358267396,87.4451586029027,4.436638,1296.089,2.5152283,-20.119324,0.28123397,6.231011,4.185413,2020-01-17 22:50:36.934
607,-29.476517,2019-12-31 22:51:49.951000+00:00,12,118.06903311148288,86.63156096059296,11.465256,740.52356,9.738861,-20.183044,0.18856794,5.092057,7.0725155,2019-12-31 22:51:49.951
608,-28.368225,2020-01-20 04:52:34.313000+00:00,1,97.69544391952341,87.4353515752513,9.555695,959.5374,7.76651,-19.980515,0.2453,6.4123383,1.0379047,2020-01-20 04:52:34.313
609,,2020-01-18 22:54:39.029000+00:00,1,98.39595722818241,87.39163063056,,1157.8842,12.236099,-18.507706,0.27986252,,,2020-01-18 22:54:39.029
610,-28.144989,2020-01-22 10:48:59.860000+00:00,1,94.9362598025834,87.47798238440176,,24651.37,5.4268494,-22.57753,0.32707563,4.6402006,0.8916497,2020-01-22 10:48:59.860
611,-27.216568,2020-01-21 04:52:39.293000+00:00,1,96.52533481375,87.48431710990258,,26243.934,4.569351,-22.630798,0.23709232,5.885689,4.7915964,2020-01-21 04:52:39.293
612,-30.998932,2020-01-24 10:58:22.527000+00:00,1,93.11284624832665,87.42116713435743,11.375717,510.57944,9.156311,-21.84262,0.3483241,2.4943233,3.7043972,2020-01-24 10:58:22.527
